symbol,bb_period,bb_std,adx_ceil,rsi_floor,rsi_ceil,tp,sl,max_hold,bb_exit_mid,avg_oos,total_n,passed,F1_sharpe,F1_wr,F1_n,F1_mdd,F1_avg,F2_sharpe,F2_wr,F2_n,F2_mdd,F2_avg
KRW-BTC,20,2.0,30,25,50,0.025,0.008,24,True,-29.14499576585638,344,False,-35.02454074673216,0.3691275167785235,149,-0.38345280818932154,-0.003266304140896282,-23.2654507849806,0.4153846153846154,195,-0.3639363253400047,-0.0021671473678892546
KRW-BTC,20,2.0,30,25,50,0.025,0.008,24,False,-21.028377303531112,319,False,-17.35627821326498,0.2676056338028169,142,-0.2800554711884015,-0.0022949594874723638,-24.700476393797246,0.24858757062146894,177,-0.4452726800173314,-0.0029028243646855943
KRW-BTC,20,2.0,30,25,50,0.025,0.01,12,True,-28.829857791949813,338,False,-33.01925503603957,0.3972602739726027,146,-0.3946131691501109,-0.003439991599402945,-24.640460547860055,0.4114583333333333,192,-0.38963659649893534,-0.002471179591665903
KRW-BTC,20,2.0,30,25,50,0.025,0.01,12,False,-25.354371283139947,327,False,-27.75937331351729,0.30985915492957744,142,-0.39567915434837186,-0.003377796979392241,-22.9493692527626,0.34594594594594597,185,-0.4006048300658694,-0.002533759221695471
KRW-BTC,20,2.0,30,25,50,0.025,0.01,24,True,-26.552895105637525,335,False,-29.73853103803571,0.4315068493150685,146,-0.3780618138378702,-0.003197109169832449,-23.367259173239336,0.455026455026455,189,-0.38014958091572454,-0.0024264636617919964
KRW-BTC,20,2.0,30,25,50,0.025,0.01,24,False,-18.867445497723473,305,False,-11.83376932291121,0.34558823529411764,136,-0.23980672822432766,-0.0017705753683023304,-25.901121672535737,0.27218934911242604,169,-0.4647563925288309,-0.0033253618864069806
KRW-BTC,20,2.0,30,25,50,0.025,0.015,12,True,-29.010842629301685,311,False,-33.29653802592675,0.46564885496183206,131,-0.42145942641516,-0.004185666004513691,-24.725147232676623,0.4388888888888889,180,-0.4188337787829363,-0.0028591001945379984
KRW-BTC,20,2.0,30,25,50,0.025,0.015,12,False,-25.222842648498112,298,False,-29.20878624303169,0.344,125,-0.43248798417682716,-0.00416071259510603,-21.236899053964535,0.3583815028901734,173,-0.4093899745737222,-0.0027534659520418565
KRW-BTC,20,2.0,30,25,50,0.025,0.015,24,True,-27.31585168006513,303,False,-31.155696990360504,0.5038759689922481,129,-0.4066687244347946,-0.004090966691181758,-23.47600636976976,0.5114942528735632,174,-0.4149800406545181,-0.002912768137224951
KRW-BTC,20,2.0,30,25,50,0.025,0.015,24,False,-20.59385222142408,271,False,-17.083570486074922,0.37606837606837606,117,-0.30324075180177074,-0.002961033815761921,-24.10413395677324,0.3181818181818182,154,-0.4755154026654687,-0.0037050074207564164
KRW-BTC,20,2.0,30,25,50,0.03,0.008,12,True,-28.788381998701254,347,False,-35.83048580258816,0.35570469798657717,149,-0.39115564549478155,-0.0033502575235804387,-21.74627819481435,0.398989898989899,198,-0.35245719308037754,-0.0020504462951268236
KRW-BTC,20,2.0,30,25,50,0.03,0.008,12,False,-23.038599286022972,339,False,-27.65449091779069,0.2925170068027211,147,-0.3704566679594068,-0.0030541756689634525,-18.42270765425525,0.328125,192,-0.36673197501840615,-0.0020103297962414056
KRW-BTC,20,2.0,30,25,50,0.03,0.008,24,True,-27.40652657483247,344,False,-32.82865080214286,0.3691275167785235,149,-0.37588178449029275,-0.003170940775943664,-21.984402347522074,0.4153846153846154,195,-0.3556871700572215,-0.0020993220527298095
KRW-BTC,20,2.0,30,25,50,0.03,0.008,24,False,-18.67563409068712,319,False,-14.283370091441087,0.2676056338028169,142,-0.26169115801392084,-0.002013823232928821,-23.067898089933152,0.24858757062146894,177,-0.4396169507691163,-0.0028164101334637796
KRW-BTC,20,2.0,30,25,50,0.03,0.01,12,True,-26.98808422602339,338,False,-30.545102050344266,0.3972602739726027,146,-0.3836531302042303,-0.0033084735077732177,-23.43106640170251,0.4114583333333333,192,-0.3817207498706883,-0.002402294505957092
KRW-BTC,20,2.0,30,25,50,0.03,0.01,12,False,-23.676017171758325,327,False,-26.753198504850033,0.30985915492957744,142,-0.3943112245103636,-0.0033264487449032273,-20.59883583866662,0.34594594594594597,185,-0.38919056012399567,-0.0023748643778271463
KRW-BTC,20,2.0,30,25,50,0.03,0.01,24,True,-24.861057934087476,335,False,-27.49794014943915,0.4315068493150685,146,-0.3689158094858651,-0.0030655910782027215,-22.2241757187358,0.455026455026455,189,-0.37211069650394335,-0.0023564851620243147
KRW-BTC,20,2.0,30,25,50,0.03,0.01,24,False,-16.14037695241753,305,False,-7.452165604774947,0.34558823529411764,136,-0.21166092644063628,-0.001209914966063819,-24.82858830006011,0.27218934911242604,169,-0.4635770248726259,-0.0032823999632529124
KRW-BTC,20,2.0,30,25,50,0.03,0.015,12,True,-29.134496453805287,310,False,-34.9969509597017,0.45384615384615384,130,-0.44093093949942364,-0.004441963225915425,-23.272041947908875,0.4388888888888889,180,-0.41129659249967476,-0.002757886658670821
KRW-BTC,20,2.0,30,25,50,0.03,0.015,12,False,-25.558819493143208,297,False,-32.48345228530157,0.33064516129032256,124,-0.4621673807401917,-0.004590188921213092,-18.63418670098485,0.3583815028901734,173,-0.39642623080035905,-0.0025258327375005827
KRW-BTC,20,2.0,30,25,50,0.03,0.015,24,True,-27.51616313098242,302,False,-32.8955534703324,0.4921875,128,-0.42441774241699104,-0.00435838757335222,-22.136772791632442,0.5114942528735632,174,-0.4073928749658825,-0.002808064479431319
KRW-BTC,20,2.0,30,25,50,0.03,0.015,24,False,-19.49446871309803,270,False,-16.7988824427627,0.3620689655172414,116,-0.31805015808647896,-0.0030453846086540316,-22.19005498343336,0.3181818181818182,154,-0.46446276079688037,-0.0035429433502738553
KRW-BTC,20,2.0,30,30,40,0.015,0.008,12,True,-27.687716719867602,258,False,-37.516240055552984,0.36363636363636365,110,-0.3017564390819113,-0.003307578450092798,-17.85919338418222,0.4391891891891892,148,-0.24086652272855794,-0.0016214741664430186
KRW-BTC,20,2.0,30,30,40,0.015,0.008,12,False,-22.105756294628726,254,False,-31.996957932276466,0.2962962962962963,108,-0.29555100400846995,-0.00315229933096087,-12.214554656980987,0.3767123287671233,146,-0.21037706340215215,-0.0012220187145751806
KRW-BTC,20,2.0,30,30,40,0.015,0.008,24,True,-27.876485605678518,255,False,-37.58071977960519,0.37272727272727274,110,-0.3040388068044005,-0.0033414748313042703,-18.17225143175185,0.4689655172413793,145,-0.24467992513556575,-0.0016827945597002025
KRW-BTC,20,2.0,30,30,40,0.015,0.008,24,False,-21.052817781515284,245,False,-26.155711793745756,0.3113207547169811,106,-0.28510239433328677,-0.002780154991415502,-15.94992376928481,0.3669064748201439,139,-0.25913395254210747,-0.0016968917355626432
KRW-BTC,20,2.0,30,30,40,0.015,0.01,12,True,-27.95307507561811,254,False,-36.79726793996867,0.39814814814814814,108,-0.31961318093860636,-0.0036207292509255035,-19.10888221126755,0.4589041095890411,146,-0.26698922573548506,-0.0018825466712068877
KRW-BTC,20,2.0,30,30,40,0.015,0.01,12,False,-22.713802911345034,250,False,-32.673789393899966,0.32075471698113206,106,-0.3160098331660218,-0.0035427124652777442,-12.753816428790099,0.4027777777777778,144,-0.23764731381326057,-0.001376960234832586
KRW-BTC,20,2.0,30,30,40,0.015,0.01,24,True,-27.536097632708124,251,False,-36.880710915381,0.42592592592592593,108,-0.3249826652401658,-0.0036923209178259054,-18.191484350035246,0.5104895104895105,143,-0.2597735942475635,-0.0018715561545418567
KRW-BTC,20,2.0,30,30,40,0.015,0.01,24,False,-21.57066877010699,238,False,-26.648605891862022,0.3592233009708738,103,-0.29201385928108436,-0.0031575378618665523,-16.492731648351956,0.3925925925925926,135,-0.2786920008275574,-0.0019448052591109974
KRW-BTC,20,2.0,30,30,40,0.015,0.015,12,True,-27.124270355459483,238,False,-32.49656819728742,0.48484848484848486,99,-0.34215701149552336,-0.003929690757691804,-21.75197251363155,0.4892086330935252,139,-0.3105405248727597,-0.002479970256300019
KRW-BTC,20,2.0,30,30,40,0.015,0.015,12,False,-22.11778591502658,234,False,-29.871860536717755,0.38144329896907214,97,-0.3510875121774053,-0.003918868130645255,-14.363711293335404,0.4306569343065693,137,-0.2663295883845401,-0.0017905545511700122
KRW-BTC,20,2.0,30,30,40,0.015,0.015,24,True,-26.869461309461585,232,False,-32.44005413691814,0.5204081632653061,98,-0.33973000221569055,-0.0040487034268672385,-21.29886848200503,0.5746268656716418,134,-0.30943763535254076,-0.0025918937867936446
KRW-BTC,20,2.0,30,30,40,0.015,0.015,24,False,-22.407193903525446,218,False,-25.342962958888883,0.42391304347826086,92,-0.3315980567866523,-0.003631287878254492,-19.471424848162012,0.4523809523809524,126,-0.32230459525780264,-0.0027149123204404
KRW-BTC,20,2.0,30,30,40,0.02,0.008,12,True,-26.886627241720323,258,False,-38.80771992025687,0.35454545454545455,110,-0.3202054289179029,-0.0034603904808149398,-14.965534563183773,0.4391891891891892,148,-0.22927607808471628,-0.0014290831865467347
KRW-BTC,20,2.0,30,30,40,0.02,0.008,12,False,-21.347261408028174,254,False,-30.300023142249643,0.2777777777777778,108,-0.31041651277173254,-0.0031761526007259098,-12.394499673806706,0.3698630136986301,146,-0.23160463519517818,-0.0012819655065624915
KRW-BTC,20,2.0,30,30,40,0.02,0.008,24,True,-26.999003163950967,255,False,-38.72463678121659,0.36363636363636365,110,-0.3207239129398964,-0.0034851420124907277,-15.273369546685347,0.4689655172413793,145,-0.23255701866515324,-0.0014864230767715817
KRW-BTC,20,2.0,30,30,40,0.02,0.008,24,False,-18.588149407563666,241,False,-22.084652307051456,0.2857142857142857,105,-0.28347728652192694,-0.0025891446070378287,-15.091646508075877,0.3088235294117647,136,-0.2856463831756014,-0.0017755932377691084
KRW-BTC,20,2.0,30,30,40,0.02,0.01,12,True,-27.06479575031477,254,False,-38.17780700595585,0.3888888888888889,108,-0.3360357209300243,-0.0037948618748091666,-15.951784494673687,0.4589041095890411,146,-0.25393818302420545,-0.0016533249929558593
KRW-BTC,20,2.0,30,30,40,0.02,0.01,12,False,-22.641131205046793,249,False,-32.72781456523052,0.29523809523809524,105,-0.33855667381400606,-0.003717821929759588,-12.554447844863068,0.3958333333333333,144,-0.24677673664962063,-0.0014030694822641638
KRW-BTC,20,2.0,30,30,40,0.02,0.01,24,True,-26.59812167235193,251,False,-38.12275029076002,0.4166666666666667,108,-0.3379336355977416,-0.0038571393431084083,-15.073493053943842,0.5104895104895105,143,-0.24565027243730111,-0.0016286472814041283
KRW-BTC,20,2.0,30,30,40,0.02,0.01,24,False,-18.287029891951672,233,False,-21.037453288963086,0.33663366336633666,101,-0.2824295398034222,-0.002773526400318812,-15.536606494940258,0.32575757575757575,132,-0.3003186828785539,-0.002020418024996395
KRW-BTC,20,2.0,30,30,40,0.02,0.015,12,True,-25.65224960992049,238,False,-32.46038652630646,0.48484848484848486,99,-0.33988629930341874,-0.0039529266112133836,-18.84411269353452,0.4892086330935252,139,-0.300655288877938,-0.0022392050402953397
KRW-BTC,20,2.0,30,30,40,0.02,0.015,12,False,-21.366762125226167,233,False,-29.45156090038818,0.3541666666666667,96,-0.35162974778138467,-0.004009744653230027,-13.281963350064151,0.4233576642335766,137,-0.26561535315476864,-0.0017192164511730928
KRW-BTC,20,2.0,30,30,40,0.02,0.015,24,True,-25.371914869268892,232,False,-32.30986733726284,0.5204081632653061,98,-0.3367872002899736,-0.004061911753905106,-18.43396240127495,0.5746268656716418,134,-0.2986645222066288,-0.002332728593101606
KRW-BTC,20,2.0,30,30,40,0.02,0.015,24,False,-19.358788072892253,213,False,-19.219501084950046,0.4,90,-0.30483590386942483,-0.0030601291007059687,-19.498075060834463,0.37398373983739835,123,-0.35615166597537073,-0.0029321318270688177
KRW-BTC,20,2.0,30,30,40,0.025,0.008,12,True,-29.08137160067497,258,False,-42.13833437529562,0.35454545454545455,110,-0.3319151070146049,-0.0036292240929565508,-16.02440882605432,0.43243243243243246,148,-0.2404232815683675,-0.0015428893157016128
KRW-BTC,20,2.0,30,30,40,0.025,0.008,12,False,-21.71773971850388,254,False,-31.848637842141592,0.2777777777777778,108,-0.3055995352686204,-0.003337084998520231,-11.586841594866167,0.363013698630137,146,-0.2300333257040305,-0.001250682229851279
KRW-BTC,20,2.0,30,30,40,0.025,0.008,24,True,-28.17431381424543,255,False,-40.01350642979392,0.36363636363636365,110,-0.3247038001227696,-0.003548516973893151,-16.335121198696935,0.46206896551724136,145,-0.2436567689541811,-0.0016025838154951812
KRW-BTC,20,2.0,30,30,40,0.025,0.008,24,False,-17.540355996614252,239,False,-21.162579322441776,0.25961538461538464,104,-0.2554988452016702,-0.0026849257411260307,-13.918132670786731,0.28888888888888886,135,-0.29594715608676975,-0.0017701735085520025
KRW-BTC,20,2.0,30,30,40,0.025,0.01,12,True,-28.838693883402527,254,False,-41.08075614940643,0.3888888888888889,108,-0.34747271720265144,-0.00396682203532377,-16.596631617398618,0.4520547945205479,146,-0.2697905512496871,-0.0017481729868936812
KRW-BTC,20,2.0,30,30,40,0.025,0.01,12,False,-22.889480412237695,249,False,-34.22481168284063,0.29523809523809524,105,-0.3339362650008138,-0.0038833523960623184,-11.554149141634763,0.3888888888888889,144,-0.2504325041101568,-0.0013505496322652963
KRW-BTC,20,2.0,30,30,40,0.025,0.01,24,True,-27.480677828448332,251,False,-39.2327103857473,0.4166666666666667,108,-0.3418126907979633,-0.003921687914907173,-15.728645271149361,0.5034965034965035,143,-0.26167874270614383,-0.0017254850933965899
KRW-BTC,20,2.0,30,30,40,0.025,0.01,24,False,-15.737295739898173,231,False,-18.331363992388813,0.32,100,-0.24860783694466534,-0.0026248966233372484,-13.143227487407533,0.31297709923664124,131,-0.2952638474741349,-0.0018492392655922228
KRW-BTC,20,2.0,30,30,40,0.025,0.015,12,True,-26.14267237790075,238,False,-33.15182946503893,0.48484848484848486,99,-0.33803484525223726,-0.004029600495175259,-19.133515290762574,0.48201438848920863,139,-0.3166726737854031,-0.002328549053663011
KRW-BTC,20,2.0,30,30,40,0.025,0.015,12,False,-20.76240100020811,233,False,-29.21811377720468,0.3541666666666667,96,-0.3428754346227436,-0.0040552096302034464,-12.30668822321154,0.41605839416058393,137,-0.2728706991109581,-0.0016640131051888821
KRW-BTC,20,2.0,30,30,40,0.025,0.015,24,True,-25.22328295451474,232,False,-31.694078663865522,0.5204081632653061,98,-0.33492705404013395,-0.004020996069526687,-18.75248724516396,0.5671641791044776,134,-0.31272119908157275,-0.002425406338311355
KRW-BTC,20,2.0,30,30,40,0.025,0.015,24,False,-18.718330243101356,210,False,-20.386250594736556,0.36363636363636365,88,-0.29742743587184467,-0.0034454068628864574,-17.05040989146616,0.36065573770491804,122,-0.3547754465186419,-0.002755798190348539
KRW-BTC,20,2.0,30,30,40,0.03,0.008,12,True,-27.967245760314796,258,False,-40.77779850268081,0.35454545454545455,110,-0.3319151070146052,-0.0035838377293201866,-15.156693017948784,0.43243243243243246,148,-0.23430736282326814,-0.001487257988295587
KRW-BTC,20,2.0,30,30,40,0.03,0.008,12,False,-20.734211559486162,254,False,-32.12374991679591,0.2777777777777778,108,-0.3118763875900916,-0.003375727031742908,-9.344673202176413,0.363013698630137,146,-0.21667406858052113,-0.0010611146698884975
KRW-BTC,20,2.0,30,30,40,0.03,0.008,24,True,-27.110481825843348,255,False,-38.75610343583311,0.36363636363636365,110,-0.32470380012276956,-0.0035031306102567858,-15.464860215853586,0.46206896551724136,145,-0.23756688542795382,-0.0015458014951083413
KRW-BTC,20,2.0,30,30,40,0.03,0.008,24,False,-16.261638304389805,239,False,-18.903236512828148,0.25961538461538464,104,-0.2588493725566211,-0.0025308542344599496,-13.620040095951461,0.28888888888888886,135,-0.30098126246256374,-0.001786575659024549
KRW-BTC,20,2.0,30,30,40,0.03,0.01,12,True,-28.060272925363144,254,False,-39.93186591484171,0.3888888888888889,108,-0.3474727172026518,-0.003920595183471918,-16.188679935884583,0.4520547945205479,146,-0.2674843374329577,-0.0017213012787651522
KRW-BTC,20,2.0,30,30,40,0.03,0.01,12,False,-22.406018980165715,249,False,-34.49348654274547,0.29523809523809524,105,-0.3399569748269431,-0.003923098487377072,-10.31855141758596,0.3888888888888889,144,-0.24112899141392305,-0.0012452027963164305
KRW-BTC,20,2.0,30,30,40,0.03,0.01,24,True,-26.757633467637373,251,False,-38.172994955757765,0.4166666666666667,108,-0.34181269079796267,-0.0038754610630553194,-15.34227197951698,0.5034965034965035,143,-0.2593469094387578,-0.00169804964313949
KRW-BTC,20,2.0,30,30,40,0.03,0.01,24,False,-15.024526701749917,231,False,-15.576102420251082,0.32,100,-0.2513922812159759,-0.002364812256404523,-14.472950983248749,0.3053435114503817,131,-0.31849683727633354,-0.002068715322063895
KRW-BTC,20,2.0,30,30,40,0.03,0.015,12,True,-27.740242605236716,237,False,-37.15424842733547,0.46938775510204084,98,-0.3665095863042394,-0.004469881855102676,-18.32623678313796,0.48201438848920863,139,-0.31451452734706054,-0.0022644068278589438
KRW-BTC,20,2.0,30,30,40,0.03,0.015,12,False,-22.397636890332215,232,False,-33.92308207604678,0.3368421052631579,95,-0.38126077815347115,-0.004630255423444098,-10.872191704617647,0.41605839416058393,137,-0.26384568572694767,-0.001516841978352117
KRW-BTC,20,2.0,30,30,40,0.03,0.015,24,True,-26.806013282484805,231,False,-35.627464070900054,0.5051546391752577,97,-0.3641724220574637,-0.00447609815505415,-17.984562494069554,0.5671641791044776,134,-0.307187404798981,-0.002358870745872807
KRW-BTC,20,2.0,30,30,40,0.03,0.015,24,False,-19.803689286314373,209,False,-23.01458931869688,0.3448275862068966,87,-0.3370189997104957,-0.00397221111770961,-16.59278925393187,0.3524590163934426,122,-0.36200123162746206,-0.002765370871838826
KRW-BTC,20,2.0,30,30,45,0.015,0.008,12,True,-28.67890050204977,297,False,-39.263579513347565,0.36220472440944884,127,-0.34874198576030885,-0.0034128294863017936,-18.094221490751977,0.4411764705882353,170,-0.2607685546193093,-0.0015789917087896004
KRW-BTC,20,2.0,30,30,45,0.015,0.008,12,False,-24.672763294783987,288,False,-33.91202255823483,0.296,125,-0.3561157264522795,-0.0033149673395375346,-15.433504031333143,0.3619631901840491,163,-0.2576620856833823,-0.001489688036769747
KRW-BTC,20,2.0,30,30,45,0.015,0.008,24,True,-28.548777169459793,295,False,-38.726943404178535,0.3700787401574803,127,-0.349388600413642,-0.0034195666192283537,-18.370610934741052,0.4642857142857143,168,-0.265711489442402,-0.0016279167734982174
KRW-BTC,20,2.0,30,30,45,0.015,0.008,24,False,-23.978323399578965,276,False,-31.64247233203855,0.2892561983471074,121,-0.3474140011178433,-0.0033082864103678574,-16.31417446711938,0.3548387096774194,155,-0.2758583339606095,-0.0017022915845084031
KRW-BTC,20,2.0,30,30,45,0.015,0.01,12,True,-27.701808490097108,291,False,-35.72063786878217,0.4032258064516129,124,-0.3496617180190081,-0.0035142799302787337,-19.682979111412045,0.4550898203592814,167,-0.2837201999611079,-0.0018629184978302675
KRW-BTC,20,2.0,30,30,45,0.015,0.01,12,False,-24.65284179190315,282,False,-32.539546237215696,0.32786885245901637,122,-0.36233680460533146,-0.003537217511064057,-16.766137346590604,0.38125,160,-0.275319019879375,-0.001737825082850597
KRW-BTC,20,2.0,30,30,45,0.015,0.01,24,True,-26.356191609070326,289,False,-34.10419781736236,0.43548387096774194,124,-0.34263223376640384,-0.0034260657293632506,-18.60818540077829,0.503030303030303,165,-0.2786480429658539,-0.0018308520651493432
KRW-BTC,20,2.0,30,30,45,0.015,0.01,24,False,-20.459604841486122,267,False,-24.135369761020325,0.36752136752136755,117,-0.3055423634595761,-0.002904126423041945,-16.78383992195192,0.38,150,-0.2891628586201061,-0.0019402196955705282
KRW-BTC,20,2.0,30,30,45,0.015,0.015,12,True,-26.12458782540525,275,False,-32.578963874420666,0.4824561403508772,114,-0.36273071344187424,-0.003924966402821446,-19.67021177638983,0.4968944099378882,161,-0.31345322998454916,-0.002147596829161037
KRW-BTC,20,2.0,30,30,45,0.015,0.015,12,False,-23.539648117858015,265,False,-30.17589687129781,0.3783783783783784,111,-0.3811703827696606,-0.003943523156119764,-16.903399364418224,0.4025974025974026,154,-0.31606582760713386,-0.00202937614128916
KRW-BTC,20,2.0,30,30,45,0.015,0.015,24,True,-25.32693994309639,268,False,-31.881406688239426,0.5178571428571429,112,-0.35504501323327525,-0.003987194111269015,-18.772473197953357,0.5769230769230769,156,-0.3099291070427896,-0.0021773496872195476
KRW-BTC,20,2.0,30,30,45,0.015,0.015,24,False,-21.29026796372335,244,False,-25.071735230538717,0.4230769230769231,104,-0.324358060387424,-0.003619469651157741,-17.50880069690798,0.44285714285714284,140,-0.33210483865100826,-0.002387117317240524
KRW-BTC,20,2.0,30,30,45,0.02,0.008,12,True,-27.617443674967852,297,False,-40.383985791837034,0.3543307086614173,127,-0.36528837567591366,-0.0035451863633052237,-14.850901558098672,0.4411764705882353,170,-0.24383691188823223,-0.0013713534046333861
KRW-BTC,20,2.0,30,30,45,0.02,0.008,12,False,-23.529238462370625,288,False,-31.363588354633595,0.28,125,-0.3644145533707721,-0.003278431026437476,-15.694888570107654,0.3496932515337423,163,-0.2798098381346234,-0.0015790681998068808
KRW-BTC,20,2.0,30,30,45,0.02,0.008,24,True,-27.424461111987963,295,False,-39.715757197386566,0.36220472440944884,127,-0.3615232629343196,-0.0035440027604134745,-15.133165026589362,0.4642857142857143,168,-0.24889306160091204,-0.0014178065847687148
KRW-BTC,20,2.0,30,30,45,0.02,0.008,24,False,-20.531087087162526,273,False,-23.38030420273129,0.26666666666666666,120,-0.3319754199192467,-0.00279299816219584,-17.681869971593766,0.29411764705882354,153,-0.3249490018753739,-0.002007307161665632
KRW-BTC,20,2.0,30,30,45,0.02,0.01,12,True,-26.195836549606174,291,False,-36.19119321748549,0.3951612903225806,124,-0.36012977055999784,-0.0036256817317257945,-16.200479881726856,0.4550898203592814,167,-0.26370496117955416,-0.0016216549546772341
KRW-BTC,20,2.0,30,30,45,0.02,0.01,12,False,-23.7930120833045,281,False,-31.146784971823546,0.30578512396694213,121,-0.3751193322120703,-0.0035888316147355296,-16.439239194785454,0.36875,160,-0.29122786398077594,-0.0017754288662473576
KRW-BTC,20,2.0,30,30,45,0.02,0.01,24,True,-24.852425193661453,289,False,-34.497855993706644,0.4274193548387097,124,-0.3511565758868371,-0.00352935516428672,-15.20699439361626,0.503030303030303,165,-0.25756216797131276,-0.0015789695467214552
KRW-BTC,20,2.0,30,30,45,0.02,0.01,24,False,-17.594339193480263,262,False,-16.96654699402351,0.34782608695652173,115,-0.28260219637812733,-0.002307234705130438,-18.222131392937015,0.3129251700680272,147,-0.34156274194818853,-0.0023019185626786147
KRW-BTC,20,2.0,30,30,45,0.02,0.015,12,True,-24.117719213494638,275,False,-31.969058041063143,0.4824561403508772,114,-0.3573809230943011,-0.003901351047546325,-16.26638038592613,0.4968944099378882,161,-0.2954582105773473,-0.0018663327812942243
KRW-BTC,20,2.0,30,30,45,0.02,0.015,12,False,-21.860804931713,264,False,-28.57440471383294,0.35454545454545455,110,-0.38326900566605343,-0.003912733237224135,-15.147205149593061,0.38961038961038963,154,-0.3147539017059738,-0.0019130393586862923
KRW-BTC,20,2.0,30,30,45,0.02,0.015,24,True,-23.33983218226149,268,False,-31.217724919415897,0.5178571428571429,112,-0.3527713544563754,-0.003954175504570006,-15.461939445107078,0.5769230769230769,156,-0.2909600728780521,-0.001878982490830832
KRW-BTC,20,2.0,30,30,45,0.02,0.015,24,False,-18.967271353785456,239,False,-20.025727462874908,0.39215686274509803,102,-0.3142914160575499,-0.003219092263908598,-17.908815244696004,0.3722627737226277,137,-0.3720330782469915,-0.002661424506037898
KRW-BTC,20,2.0,30,30,45,0.025,0.008,12,True,-29.36430785271134,297,False,-43.37640647318177,0.3543307086614173,127,-0.3762214856494732,-0.003691420200593233,-15.35220923224092,0.43529411764705883,170,-0.2511204468208827,-0.0014410640347211625
KRW-BTC,20,2.0,30,30,45,0.025,0.008,12,False,-22.68066369654736,288,False,-30.953175299016998,0.28,125,-0.36075641015251847,-0.003302317500000612,-14.408152094077721,0.34355828220858897,163,-0.2747995413674119,-0.0015204187617710709
KRW-BTC,20,2.0,30,30,45,0.025,0.008,24,True,-28.245536311702104,295,False,-40.85822037080468,0.36220472440944884,127,-0.365264106209708,-0.003598894459265967,-15.63285225259953,0.4583333333333333,168,-0.2561278945489828,-0.0014883471033099172
KRW-BTC,20,2.0,30,30,45,0.025,0.008,24,False,-18.999132658154977,271,False,-21.61038157124158,0.24369747899159663,119,-0.3010951598704769,-0.002801452639618934,-16.38788374506838,0.27631578947368424,152,-0.3346830423720835,-0.0020040180200839703
KRW-BTC,20,2.0,30,30,45,0.025,0.01,12,True,-27.285976179122972,291,False,-37.75943964175559,0.3951612903225806,124,-0.36806914963644993,-0.003735191387657868,-16.812512716490353,0.4491017964071856,167,-0.2726229390606227,-0.001707556406383933
KRW-BTC,20,2.0,30,30,45,0.025,0.01,12,False,-23.8521278515484,280,False,-32.75476720422915,0.2916666666666667,120,-0.384608544662183,-0.0038194059595179583,-14.949488498867652,0.3625,160,-0.28424442811137385,-0.001696957876248377
KRW-BTC,20,2.0,30,30,45,0.025,0.01,24,True,-25.226100907722884,289,False,-34.62650096482109,0.4274193548387097,124,-0.3524487629222823,-0.0035453127913372563,-15.82570085062468,0.49696969696969695,165,-0.2665545471332124,-0.0016659122281458103
KRW-BTC,20,2.0,30,30,45,0.025,0.01,24,False,-16.0443683958336,259,False,-16.05782152627674,0.3274336283185841,113,-0.26076267359665994,-0.0023428948191272867,-16.030915265390465,0.3013698630136986,146,-0.33918212989566426,-0.0021753719756353106
KRW-BTC,20,2.0,30,30,45,0.025,0.015,12,True,-24.331969002074132,275,False,-31.939971168172058,0.4824561403508772,114,-0.36053793398046824,-0.003924142402916725,-16.72396683597621,0.4906832298136646,161,-0.3065338035444734,-0.001957729395941317
KRW-BTC,20,2.0,30,30,45,0.025,0.015,12,False,-21.499409613014162,263,False,-28.773369659094,0.3394495412844037,109,-0.38870390688742784,-0.00405013472184837,-14.225449566934323,0.38311688311688313,154,-0.31149720275729026,-0.001876269481974861
KRW-BTC,20,2.0,30,30,45,0.025,0.015,24,True,-23.026082275583654,268,False,-30.11137052752846,0.5178571428571429,112,-0.3470547138168959,-0.0038737983878817475,-15.940794023638846,0.5705128205128205,156,-0.30210637782141014,-0.001973308484152512
KRW-BTC,20,2.0,30,30,45,0.025,0.015,24,False,-18.462081815979175,236,False,-18.660339574411225,0.37,100,-0.2899529544118879,-0.0031976572335900583,-18.26382405754713,0.34558823529411764,136,-0.4064394348735026,-0.002861327102319667
KRW-BTC,20,2.0,30,30,45,0.03,0.008,12,True,-28.14014187796149,297,False,-42.14762936314136,0.3543307086614173,127,-0.37622148564947366,-0.003652109176971185,-14.132654392781614,0.43529411764705883,170,-0.24140817434190887,-0.0013632644085088577
KRW-BTC,20,2.0,30,30,45,0.03,0.008,12,False,-22.492689374959383,288,False,-33.15569075118464,0.28,125,-0.3716597293712562,-0.003443685905621093,-11.829687998734123,0.34355828220858897,163,-0.25861805610637006,-0.0013199932172645304
KRW-BTC,20,2.0,30,30,45,0.03,0.008,24,True,-27.07597594210544,295,False,-39.738694567097816,0.36220472440944884,127,-0.3652641062097078,-0.0035595834356439184,-14.413257317113063,0.4583333333333333,168,-0.246480564017686,-0.0014096212910712754
KRW-BTC,20,2.0,30,30,45,0.03,0.008,24,False,-17.94564950608766,271,False,-19.308322827178436,0.24369747899159663,119,-0.2970836507515159,-0.0026337942518442864,-16.58297618499688,0.27631578947368424,152,-0.3441483369583208,-0.002066967858823681
