symbol,bb_period,bb_std,vol_mult,max_hold,bb_exit_mid,adx_ceil,rsi_floor,rsi_ceil,tp,sl,avg_oos,total_n,passed,F1_sharpe,F1_wr,F1_n,F1_mdd,F1_avg,F2_sharpe,F2_wr,F2_n,F2_mdd,F2_avg
KRW-ETH,20,2.0,1.2,18,True,20,25,40,0.05,0.01,-223293905.3500023,36,False,-446587810.66876006,0.0,19,-0.18773311412404334,-0.011484999999999993,-0.031244489485024007,0.29411764705882354,17,-0.06696146046702593,-1.4623060819772997e-05
KRW-ETH,20,2.0,1.2,18,True,20,25,40,0.05,0.015,-18.187360939244122,36,False,-29.63805250666219,0.15789473684210525,19,-0.1711891193433465,-0.010234976902425726,-6.7366693718260535,0.29411764705882354,17,-0.11593704993111627,-0.0035387407078786336
KRW-ETH,20,2.0,1.2,18,True,20,25,40,0.05,0.02,-14.555691782590198,36,False,-16.992835185716654,0.3157894736842105,19,-0.15286482809299567,-0.00832996154993275,-12.118548379463743,0.29411764705882354,17,-0.16406696683610492,-0.007062858354937438
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.02,0.01,-9.635940067360835,37,False,-24.048156315762046,0.15789473684210525,19,-0.1590910843552593,-0.006755263157894707,4.776276181040378,0.4444444444444444,18,-0.06064210982104995,0.0018283333333334163
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.02,0.015,-7.811984213308043,37,False,-13.507329801785518,0.3157894736842105,19,-0.16562777735636758,-0.005576830898887121,-2.116638624830568,0.4444444444444444,18,-0.09335277026682993,-0.0009452777777777193
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.02,0.02,-7.815914717651518,37,False,-8.3455046192408,0.47368421052631576,19,-0.15674708483046848,-0.004031004407310021,-7.286324816062238,0.4444444444444444,18,-0.12805389677403342,-0.003718888888888831
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.03,0.01,-17.144390223636428,37,False,-40.90929346095781,0.05263157894736842,19,-0.16874892325143873,-0.009382894736842092,6.6205130136849535,0.3888888888888889,18,-0.05143271874086391,0.0031515821909958667
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.03,0.015,-9.580178294298548,37,False,-19.34731566712951,0.21052631578947367,19,-0.17133081374963463,-0.007879364052203575,0.1869590785324146,0.3888888888888889,18,-0.0844640719361127,0.0001006099687736182
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.03,0.02,-8.427739591493902,37,False,-11.94104170828962,0.3684210526315789,19,-0.15859303630020635,-0.006070774402731738,-4.914437474698185,0.3888888888888889,18,-0.12441698013478768,-0.0029503622534486056
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.04,0.01,-223293902.2655255,37,False,-446587809.15312505,0.0,19,-0.18773311412404312,-0.011484999999999988,4.622074094600216,0.3333333333333333,18,-0.06696146046702572,0.002407809534961603
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.04,0.015,-13.383933367356128,37,False,-25.180290810585998,0.15789473684210525,19,-0.16328548184429104,-0.009718706157466728,-1.587575924126258,0.3333333333333333,18,-0.1133450527271758,-0.0009205237983717566
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.04,0.02,-10.861170672206592,37,False,-15.07340046701724,0.3157894736842105,19,-0.14478644800929255,-0.007813690804973735,-6.648940877395944,0.3333333333333333,18,-0.16161608244549322,-0.004248857131705092
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.05,0.01,-223293902.08420208,37,False,-446587809.15312505,0.0,19,-0.18773311412404312,-0.011484999999999988,4.984720910160497,0.3333333333333333,18,-0.06696146046702578,0.0026764671092257826
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.05,0.015,-15.366593952684186,37,False,-29.63805250666221,0.15789473684210525,19,-0.1711891193433466,-0.010234976902425735,-1.0951353987061625,0.3333333333333333,18,-0.11593704993111592,-0.0006518662241075768
KRW-ETH,20,2.0,1.2,18,True,20,25,45,0.05,0.02,-11.539636724425135,37,False,-16.99283518571664,0.3157894736842105,19,-0.15286482809299556,-0.008329961549932742,-6.086438263133629,0.3333333333333333,18,-0.16406696683610505,-0.003980199557440912
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.02,0.01,-22.520437152590866,53,False,-40.9103607013874,0.08695652173913043,23,-0.20628374224627236,-0.008880217391304316,-4.130513603794332,0.3333333333333333,30,-0.1235428860486565,-0.0014999999999999285
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.02,0.015,-17.483495865406297,52,False,-24.604720530979485,0.21739130434782608,23,-0.21927688778014995,-0.008992055959950224,-10.362271199833112,0.3448275862068966,29,-0.16562777735636802,-0.004426637931034436
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.02,0.02,-13.56978680675435,52,False,-19.349648858661894,0.34782608695652173,23,-0.22949259531228125,-0.00880039494516916,-7.789924754846806,0.4482758620689655,29,-0.1695775373696727,-0.0039180050290872235
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.03,0.01,-26.54794575719769,53,False,-46.53943482184659,0.043478260869565216,23,-0.20628374224627236,-0.009748478260869543,-6.556456692548791,0.23333333333333334,30,-0.1299929474254461,-0.0027030506854024638
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.03,0.015,-18.908829682673584,52,False,-24.701135105544946,0.17391304347826086,23,-0.2129906086489606,-0.009374692043124687,-13.116524259802224,0.2413793103448276,29,-0.18425382163178605,-0.006187638640071549
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.03,0.02,-14.42154545486796,52,False,-18.007504261946313,0.30434782608695654,23,-0.21699559095451923,-0.008748900593561006,-10.835586647789608,0.3448275862068966,29,-0.19264123992983168,-0.006043158868749658
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.04,0.01,-223293908.80896968,53,False,-446587809.01689637,0.0,23,-0.2244107093653102,-0.01148499999999998,-8.60104296767542,0.2,30,-0.13840976521319195,-0.0035805928017576395
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.04,0.015,-22.949915590808242,52,False,-30.52147926184943,0.13043478260869565,23,-0.211433643276628,-0.01089414856486381,-15.378351919767054,0.20689655172413793,29,-0.2163191073146683,-0.007267596001818283
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.04,0.02,-16.42616016332999,52,False,-20.810551629871792,0.2608695652173913,23,-0.21424936620461008,-0.01018870109976092,-12.041768696788184,0.3103448275862069,29,-0.22916178497858714,-0.006950961058082592
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.05,0.01,-223293909.14054188,53,False,-446587809.01689637,0.0,23,-0.2244107093653102,-0.01148499999999998,-9.264187398373384,0.2,30,-0.14092848964638696,-0.0037522315905324645
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.05,0.015,-25.772223504509462,52,False,-35.40858487937157,0.13043478260869565,23,-0.2188824713921366,-0.011320633093308208,-16.135862129647354,0.20689655172413793,29,-0.218610075959088,-0.007445153369516378
KRW-ETH,20,2.0,1.2,18,True,25,20,40,0.05,0.02,-17.217479603786543,52,False,-22.89783459209302,0.2608695652173913,23,-0.22167159689311328,-0.010615185628205319,-11.537124615480064,0.3103448275862069,29,-0.2314152100614463,-0.006784208080953104
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.02,0.01,-10.720404334111285,60,False,-19.842568851822524,0.18518518518518517,27,-0.2009080035885014,-0.005937777777777737,-1.5982398164000462,0.36363636363636365,33,-0.13360899600238735,-0.0005922727272726585
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.02,0.015,-12.001904112959497,60,False,-15.285419578473212,0.2962962962962963,27,-0.20485693189744927,-0.006217955076994632,-8.718388647445781,0.36363636363636365,33,-0.19289797521494817,-0.003769318181818125
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.02,0.02,-9.530792223859837,59,False,-12.997710837183918,0.4074074074074074,27,-0.2199019627974893,-0.006239595694032973,-6.063873610535755,0.46875,32,-0.17801054574709432,-0.0030672545576103
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.03,0.01,-12.56095618433377,60,False,-21.831485250134136,0.1111111111111111,27,-0.19307376832956522,-0.007047222222222192,-3.290427118533406,0.2727272727272727,33,-0.1399849784242644,-0.001406646162674065
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.03,0.015,-13.305402056208507,60,False,-16.20643362957487,0.2222222222222222,27,-0.19127756525545658,-0.0070986265552543575,-10.404370482842141,0.2727272727272727,33,-0.21091525532141503,-0.005037555253583172
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.03,0.02,-10.763631257061387,59,False,-13.233873412615583,0.3333333333333333,27,-0.19947734152370236,-0.00693535976488529,-8.29338910150719,0.375,32,-0.19599005828639524,-0.004705137812497203
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.04,0.01,-35.345832761213536,60,False,-66.45387204687074,0.037037037037037035,27,-0.23551737954811072,-0.010302718992011729,-4.237793475556331,0.24242424242424243,33,-0.1416084863931501,-0.0019018359654211945
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.04,0.015,-19.764637392866888,60,False,-28.214813559141604,0.14814814814814814,27,-0.23444364641033805,-0.010354123325043896,-11.314461226592169,0.24242424242424243,33,-0.22851307575353494,-0.005684032935118181
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.04,0.02,-14.947529649957604,59,False,-21.195717494374104,0.25925925925925924,27,-0.2487349308935914,-0.010307908817734015,-8.699341805541103,0.34375,32,-0.23235912089921304,-0.005215802296580176
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.05,0.01,-35.13540179773063,60,False,-66.45387204687074,0.037037037037037035,27,-0.23551737954811072,-0.010302718992011729,-3.8169315485905195,0.24242424242424243,33,-0.1441178598647564,-0.0017552954703680059
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.05,0.015,-21.303636121488005,60,False,-31.813278263374595,0.14814814814814814,27,-0.24167512115181664,-0.010717424960385417,-10.793993979601414,0.24242424242424243,33,-0.2307683972364563,-0.005537492440064993
KRW-ETH,20,2.0,1.2,18,True,25,20,45,0.05,0.02,-15.300495669254126,59,False,-22.995364708266163,0.25925925925925924,27,-0.2558314096125308,-0.01067121045307554,-7.605626630242087,0.34375,32,-0.23460319907007263,-0.004752651161056579
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.02,0.01,-22.03329651682793,52,False,-40.9103607013874,0.08695652173913043,23,-0.20628374224627236,-0.008880217391304316,-3.1562323322684636,0.3448275862068966,29,-0.12354288604865649,-0.0011556896551723414
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.02,0.015,-16.942212913551177,51,False,-24.604720530979485,0.21739130434782608,23,-0.21927688778014995,-0.008992055959950224,-9.279705296122872,0.35714285714285715,28,-0.16562777735636805,-0.003996249999999952
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.02,0.02,-12.936973335378038,51,False,-19.349648858661894,0.34782608695652173,23,-0.22949259531228125,-0.00880039494516916,-6.524297812094185,0.4642857142857143,28,-0.15819879186586874,-0.003291148065840336
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.03,0.01,-26.146679159098152,52,False,-46.53943482184659,0.043478260869565216,23,-0.20628374224627236,-0.009748478260869543,-5.753923496349716,0.2413793103448276,29,-0.12999294742544593,-0.0024002248469680684
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.03,0.015,-18.446381538459775,51,False,-24.701135105544946,0.17391304347826086,23,-0.2129906086489606,-0.009374692043124687,-12.191627971374608,0.25,28,-0.184253821631786,-0.005820143591502677
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.03,0.02,-13.88628434832216,51,False,-18.007504261946313,0.30434782608695654,23,-0.21699559095451923,-0.008748900593561006,-9.76506443469801,0.35714285714285715,28,-0.17492692092202763,-0.005492200256919286
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.04,0.01,-223293908.43097922,52,False,-446587809.01689637,0.0,23,-0.2244107093653102,-0.01148499999999998,-7.845062099884731,0.20689655172413793,29,-0.13163531802061684,-0.0033080270363010093
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.04,0.015,-22.506803098081956,51,False,-30.52147926184943,0.13043478260869565,23,-0.211433643276628,-0.01089414856486381,-14.492126934314483,0.21428571428571427,28,-0.20318966502003624,-0.0069386708590260795
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.04,0.02,-15.921470310675453,51,False,-20.810551629871792,0.2608695652173913,23,-0.21424936620461008,-0.01018870109976092,-11.032388991479115,0.32142857142857145,28,-0.2122487659842694,-0.006432423953014111
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.05,0.01,-223293908.75674015,52,False,-446587809.01689637,0.0,23,-0.2244107093653102,-0.01148499999999998,-8.496583948398923,0.20689655172413793,29,-0.13417384649171332,-0.003485584403999104
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.05,0.015,-25.322972575498234,51,False,-35.40858487937157,0.13043478260869565,23,-0.2188824713921366,-0.011320633093308208,-15.237360271624905,0.21428571428571427,28,-0.20551901553760885,-0.00712256956128482
KRW-ETH,20,2.0,1.2,18,True,25,25,40,0.05,0.02,-16.717890651670146,51,False,-22.89783459209302,0.2608695652173913,23,-0.22167159689311328,-0.010615185628205319,-10.537946711247269,0.32142857142857145,28,-0.21455163363560267,-0.006259715512415713
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.02,0.01,-10.258964914086338,59,False,-19.842568851822524,0.18518518518518517,27,-0.2009080035885014,-0.005937777777777737,-0.6753609763501521,0.375,32,-0.13360899600238751,-0.0002518749999999314
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.02,0.015,-11.517835826592924,59,False,-15.285419578473212,0.2962962962962963,27,-0.20485693189744927,-0.006217955076994632,-7.750252074712636,0.375,32,-0.1928979752149481,-0.003372187499999944
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.02,0.02,-8.94019987012325,58,False,-12.997710837183918,0.4074074074074074,27,-0.2199019627974893,-0.006239595694032973,-4.882688903062582,0.4838709677419355,31,-0.17627226380450875,-0.0024736176078557913
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.03,0.01,-12.18038180305805,59,False,-21.831485250134136,0.1111111111111111,27,-0.19307376832956522,-0.007047222222222192,-2.529278355981965,0.28125,32,-0.1399849784242645,-0.0010916976052576322
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.03,0.015,-12.890126186043211,59,False,-16.20643362957487,0.2222222222222222,27,-0.19127756525545658,-0.0070986265552543575,-9.573818742511552,0.28125,32,-0.21091525532141533,-0.0046800569802576495
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.03,0.02,-10.263341208348365,58,False,-13.233873412615583,0.3333333333333333,27,-0.19947734152370236,-0.00693535976488529,-7.292809004081146,0.3870967741935484,31,-0.19050513061088814,-0.004164335806448724
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.04,0.01,-34.99326496274812,59,False,-66.45387204687074,0.037037037037037035,27,-0.23551737954811072,-0.010302718992011729,-3.532657878625499,0.25,32,-0.1416084863931499,-0.00160236208934061
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.04,0.015,-19.37286053315762,59,False,-28.214813559141604,0.14814814814814814,27,-0.23444364641033805,-0.010354123325043896,-10.53090750717364,0.25,32,-0.2163826166698359,-0.005346737089340626
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.04,0.02,-14.479203776567022,58,False,-21.195717494374104,0.25925925925925924,27,-0.2487349308935914,-0.010307908817734015,-7.76269005875994,0.3548387096774194,31,-0.21551625489173853,-0.004691473338405339
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.05,0.01,-34.78796302482646,59,False,-66.45387204687074,0.037037037037037035,27,-0.23551737954811072,-0.010302718992011729,-3.1220540027821806,0.25,32,-0.14411785986475606,-0.0014512422038170086
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.05,0.015,-20.916720350268236,59,False,-31.813278263374595,0.14814814814814814,27,-0.24167512115181664,-0.010717424960385417,-10.020162437161877,0.25,32,-0.2186733996545786,-0.005195617203817026
KRW-ETH,20,2.0,1.2,18,True,25,25,45,0.05,0.02,-14.841534055534186,58,False,-22.995364708266163,0.25925925925925924,27,-0.2558314096125308,-0.01067121045307554,-6.687703402802209,0.3548387096774194,31,-0.217809570549776,-0.004213381843671304
