bb_period,bb_std,entry_pct,tp,sl,max_hold,bb_exit_mid,slippage,passed,avg_sharpe,W1_sharpe,W1_n,W1_wr,W1_avg,W2_sharpe,W2_n,W2_wr,W2_avg
15,2.5,0.005,0.08,0.02,48,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.08,0.02,48,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.08,0.02,48,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.08,0.03,12,False,0.001,0,-17.562381195019427,,3,,,-17.562381195019427,15,0.2,-0.014309777427141871
15,2.5,0.005,0.08,0.03,12,False,0.002,0,-19.383492601558356,,3,,,-19.383492601558356,15,0.2,-0.015571410303034983
15,2.5,0.005,0.08,0.03,12,False,0.003,0,-21.254002292697397,,3,,,-21.254002292697397,15,0.2,-0.01683194641850438
15,2.5,0.005,0.08,0.03,12,True,0.001,0,-24.479612129152734,,3,,,-24.479612129152734,15,0.2,-0.016958586787982892
15,2.5,0.005,0.08,0.03,12,True,0.002,0,-26.72369681614931,,3,,,-26.72369681614931,15,0.2,-0.018214927317654252
15,2.5,0.005,0.08,0.03,12,True,0.003,0,-29.03746875437628,,3,,,-29.03746875437628,15,0.2,-0.019470181634677126
15,2.5,0.005,0.08,0.03,24,False,0.001,0,-17.507173665950667,,3,,,-17.507173665950667,15,0.13333333333333333,-0.016810333333333323
15,2.5,0.005,0.08,0.03,24,False,0.002,0,-18.55123691786787,,3,,,-18.55123691786787,15,0.13333333333333333,-0.017794999999999957
15,2.5,0.005,0.08,0.03,24,False,0.003,0,-19.59739563034489,,3,,,-19.59739563034489,15,0.13333333333333333,-0.018779666666666625
15,2.5,0.005,0.08,0.03,24,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.08,0.03,24,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.08,0.03,24,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.005,0.08,0.03,48,False,0.001,0,-17.507173665950667,,3,,,-17.507173665950667,15,0.13333333333333333,-0.016810333333333323
15,2.5,0.005,0.08,0.03,48,False,0.002,0,-18.55123691786787,,3,,,-18.55123691786787,15,0.13333333333333333,-0.017794999999999957
15,2.5,0.005,0.08,0.03,48,False,0.003,0,-19.59739563034489,,3,,,-19.59739563034489,15,0.13333333333333333,-0.018779666666666625
15,2.5,0.005,0.08,0.03,48,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.08,0.03,48,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.08,0.03,48,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.005,0.1,0.02,12,False,0.001,0,-23.04451759583575,,3,,,-23.04451759583575,15,0.13333333333333333,-0.012921948890047493
15,2.5,0.005,0.1,0.02,12,False,0.002,0,-25.492830749508357,,3,,,-25.492830749508357,15,0.13333333333333333,-0.014049042939820323
15,2.5,0.005,0.1,0.02,12,False,0.003,0,-46.883583736176995,,3,,,-46.883583736176995,15,0.06666666666666667,-0.019178792449531135
15,2.5,0.005,0.1,0.02,12,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.1,0.02,12,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.1,0.02,12,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.1,0.02,24,False,0.001,0,-834848983.6933573,,3,,,-834848983.6933573,15,0.0,-0.021469999999999972
15,2.5,0.005,0.1,0.02,24,False,0.002,0,-872955727.5289758,,3,,,-872955727.5289758,15,0.0,-0.022449999999999973
15,2.5,0.005,0.1,0.02,24,False,0.003,0,-911062467.408639,,3,,,-911062467.408639,15,0.0,-0.023429999999999958
15,2.5,0.005,0.1,0.02,24,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.1,0.02,24,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.1,0.02,24,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.1,0.02,48,False,0.001,0,-834848983.6933573,,3,,,-834848983.6933573,15,0.0,-0.021469999999999972
15,2.5,0.005,0.1,0.02,48,False,0.002,0,-872955727.5289758,,3,,,-872955727.5289758,15,0.0,-0.022449999999999973
15,2.5,0.005,0.1,0.02,48,False,0.003,0,-911062467.408639,,3,,,-911062467.408639,15,0.0,-0.023429999999999958
15,2.5,0.005,0.1,0.02,48,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.1,0.02,48,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.1,0.02,48,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.1,0.03,12,False,0.001,0,-17.562381195019427,,3,,,-17.562381195019427,15,0.2,-0.014309777427141871
15,2.5,0.005,0.1,0.03,12,False,0.002,0,-19.383492601558356,,3,,,-19.383492601558356,15,0.2,-0.015571410303034983
15,2.5,0.005,0.1,0.03,12,False,0.003,0,-21.254002292697397,,3,,,-21.254002292697397,15,0.2,-0.01683194641850438
15,2.5,0.005,0.1,0.03,12,True,0.001,0,-24.479612129152734,,3,,,-24.479612129152734,15,0.2,-0.016958586787982892
15,2.5,0.005,0.1,0.03,12,True,0.002,0,-26.72369681614931,,3,,,-26.72369681614931,15,0.2,-0.018214927317654252
15,2.5,0.005,0.1,0.03,12,True,0.003,0,-29.03746875437628,,3,,,-29.03746875437628,15,0.2,-0.019470181634677126
15,2.5,0.005,0.1,0.03,24,False,0.001,0,-27.382427436957876,,3,,,-27.382427436957876,15,0.06666666666666667,-0.02280133333333333
15,2.5,0.005,0.1,0.03,24,False,0.002,0,-28.58635067482972,,3,,,-28.58635067482972,15,0.06666666666666667,-0.023779999999999957
15,2.5,0.005,0.1,0.03,24,False,0.003,0,-29.792690216165013,,3,,,-29.792690216165013,15,0.06666666666666667,-0.02475866666666662
15,2.5,0.005,0.1,0.03,24,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.1,0.03,24,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.1,0.03,24,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.005,0.1,0.03,48,False,0.001,0,-27.382427436957876,,3,,,-27.382427436957876,15,0.06666666666666667,-0.02280133333333333
15,2.5,0.005,0.1,0.03,48,False,0.002,0,-28.58635067482972,,3,,,-28.58635067482972,15,0.06666666666666667,-0.023779999999999957
15,2.5,0.005,0.1,0.03,48,False,0.003,0,-29.792690216165013,,3,,,-29.792690216165013,15,0.06666666666666667,-0.02475866666666662
15,2.5,0.005,0.1,0.03,48,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.1,0.03,48,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.1,0.03,48,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.005,0.15,0.02,12,False,0.001,0,-23.04451759583575,,3,,,-23.04451759583575,15,0.13333333333333333,-0.012921948890047493
15,2.5,0.005,0.15,0.02,12,False,0.002,0,-25.492830749508357,,3,,,-25.492830749508357,15,0.13333333333333333,-0.014049042939820323
15,2.5,0.005,0.15,0.02,12,False,0.003,0,-46.883583736176995,,3,,,-46.883583736176995,15,0.06666666666666667,-0.019178792449531135
15,2.5,0.005,0.15,0.02,12,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.15,0.02,12,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.15,0.02,12,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.15,0.02,24,False,0.001,0,-834848983.6933573,,3,,,-834848983.6933573,15,0.0,-0.021469999999999972
15,2.5,0.005,0.15,0.02,24,False,0.002,0,-872955727.5289758,,3,,,-872955727.5289758,15,0.0,-0.022449999999999973
15,2.5,0.005,0.15,0.02,24,False,0.003,0,-911062467.408639,,3,,,-911062467.408639,15,0.0,-0.023429999999999958
15,2.5,0.005,0.15,0.02,24,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.15,0.02,24,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.15,0.02,24,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.15,0.02,48,False,0.001,0,-834848983.6933573,,3,,,-834848983.6933573,15,0.0,-0.021469999999999972
15,2.5,0.005,0.15,0.02,48,False,0.002,0,-872955727.5289758,,3,,,-872955727.5289758,15,0.0,-0.022449999999999973
15,2.5,0.005,0.15,0.02,48,False,0.003,0,-911062467.408639,,3,,,-911062467.408639,15,0.0,-0.023429999999999958
15,2.5,0.005,0.15,0.02,48,True,0.001,0,-23.08752905387239,,3,,,-23.08752905387239,15,0.13333333333333333,-0.013008705588325823
15,2.5,0.005,0.15,0.02,48,True,0.002,0,-25.51858826400576,,3,,,-25.51858826400576,15,0.13333333333333333,-0.014135626297392784
15,2.5,0.005,0.15,0.02,48,True,0.003,0,-61.48620916356061,,3,,,-61.48620916356061,15,0.06666666666666667,-0.020042455203723945
15,2.5,0.005,0.15,0.03,12,False,0.001,0,-17.562381195019427,,3,,,-17.562381195019427,15,0.2,-0.014309777427141871
15,2.5,0.005,0.15,0.03,12,False,0.002,0,-19.383492601558356,,3,,,-19.383492601558356,15,0.2,-0.015571410303034983
15,2.5,0.005,0.15,0.03,12,False,0.003,0,-21.254002292697397,,3,,,-21.254002292697397,15,0.2,-0.01683194641850438
15,2.5,0.005,0.15,0.03,12,True,0.001,0,-24.479612129152734,,3,,,-24.479612129152734,15,0.2,-0.016958586787982892
15,2.5,0.005,0.15,0.03,12,True,0.002,0,-26.72369681614931,,3,,,-26.72369681614931,15,0.2,-0.018214927317654252
15,2.5,0.005,0.15,0.03,12,True,0.003,0,-29.03746875437628,,3,,,-29.03746875437628,15,0.2,-0.019470181634677126
15,2.5,0.005,0.15,0.03,24,False,0.001,0,-16.8894464814587,,3,,,-16.8894464814587,15,0.06666666666666667,-0.019473000000000008
15,2.5,0.005,0.15,0.03,24,False,0.002,0,-17.758946605401018,,3,,,-17.758946605401018,15,0.06666666666666667,-0.020454999999999984
15,2.5,0.005,0.15,0.03,24,False,0.003,0,-18.630191837430647,,3,,,-18.630191837430647,15,0.06666666666666667,-0.02143699999999997
15,2.5,0.005,0.15,0.03,24,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.15,0.03,24,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.15,0.03,24,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.005,0.15,0.03,48,False,0.001,0,-16.8894464814587,,3,,,-16.8894464814587,15,0.06666666666666667,-0.019473000000000008
15,2.5,0.005,0.15,0.03,48,False,0.002,0,-17.758946605401018,,3,,,-17.758946605401018,15,0.06666666666666667,-0.020454999999999984
15,2.5,0.005,0.15,0.03,48,False,0.003,0,-18.630191837430647,,3,,,-18.630191837430647,15,0.06666666666666667,-0.02143699999999997
15,2.5,0.005,0.15,0.03,48,True,0.001,0,-23.927354267482443,,3,,,-23.927354267482443,15,0.2,-0.016626607648831
15,2.5,0.005,0.15,0.03,48,True,0.002,0,-26.164140161687197,,3,,,-26.164140161687197,15,0.2,-0.01788361147597056
15,2.5,0.005,0.15,0.03,48,True,0.003,0,-28.47180895438487,,3,,,-28.47180895438487,15,0.2,-0.019139527768493588
15,2.5,0.01,0.05,0.02,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.02,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.05,0.03,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.02,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.08,0.03,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.02,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.1,0.03,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.02,48,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,12,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,24,True,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,False,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,False,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,False,0.003,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,True,0.001,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,True,0.002,0,,,1,,,,5,,
15,2.5,0.01,0.15,0.03,48,True,0.003,0,,,1,,,,5,,
20,2.0,0.0,0.05,0.02,12,False,0.001,0,-2.7737110246284704,-1.2011730001835208,65,0.3230769230769231,-0.0009413237993305698,-4.34624904907342,79,0.2911392405063291,-0.0032871120965969076
20,2.0,0.0,0.05,0.02,12,False,0.002,0,-6.884937656024328,-4.902221962215032,65,0.27692307692307694,-0.0037545147409839335,-8.867653349833624,79,0.26582278481012656,-0.006357591833582908
20,2.0,0.0,0.05,0.02,12,False,0.003,0,-10.279755643121902,-6.731690918427383,66,0.2727272727272727,-0.005113547275627152,-13.827820367816422,80,0.2375,-0.009382848606506834
20,2.0,0.0,0.05,0.02,12,True,0.001,0,-3.444136533073693,-2.0923224756143433,65,0.35384615384615387,-0.0014943358610766148,-4.795950590533042,79,0.3037974683544304,-0.0034693810522722535
20,2.0,0.0,0.05,0.02,12,True,0.002,0,-6.926282178263776,-5.870451065745051,65,0.3230769230769231,-0.004101584981719466,-7.9821132907825,79,0.2911392405063291,-0.005587770332412462
20,2.0,0.0,0.05,0.02,12,True,0.003,0,-9.870018845716427,-7.493377485015571,66,0.3333333333333333,-0.005159743927637498,-12.246660206417282,80,0.2625,-0.008260665117655011
20,2.0,0.0,0.05,0.02,24,False,0.001,0,-2.6986524250576744,-0.8766213816012429,64,0.296875,-0.0007199218749999385,-4.520683468514106,78,0.2564102564102564,-0.003548205128205085
20,2.0,0.0,0.05,0.02,24,False,0.002,0,-6.125226661547917,-3.8751655797239004,65,0.27692307692307694,-0.0031138461538461125,-8.375287743371935,78,0.23076923076923078,-0.006336538461538421
20,2.0,0.0,0.05,0.02,24,False,0.003,0,-10.187821826368792,-6.1571377554644116,65,0.26153846153846155,-0.004841263263914096,-14.218505897273172,79,0.189873417721519,-0.009989055989153965
20,2.0,0.0,0.05,0.02,24,True,0.001,0,-3.251349728392429,-1.8102545352859236,65,0.35384615384615387,-0.0013065728378564652,-4.692444921498934,79,0.3037974683544304,-0.003400013279967743
20,2.0,0.0,0.05,0.02,24,True,0.002,0,-6.690597885375486,-5.511650307672694,65,0.3230769230769231,-0.00389812383245767,-7.869545463078278,79,0.2911392405063291,-0.005518541157574835
20,2.0,0.0,0.05,0.02,24,True,0.003,0,-9.816207081047313,-7.510039680100736,66,0.3333333333333333,-0.005168802220510986,-12.122374481993889,80,0.2625,-0.008192437899726117
20,2.0,0.0,0.05,0.02,48,False,0.001,0,-2.6986524250576744,-0.8766213816012429,64,0.296875,-0.0007199218749999385,-4.520683468514106,78,0.2564102564102564,-0.003548205128205085
20,2.0,0.0,0.05,0.02,48,False,0.002,0,-6.125226661547917,-3.8751655797239004,65,0.27692307692307694,-0.0031138461538461125,-8.375287743371935,78,0.23076923076923078,-0.006336538461538421
20,2.0,0.0,0.05,0.02,48,False,0.003,0,-10.527644792861693,-6.578600837040918,65,0.26153846153846155,-0.005186384615384571,-14.476688748682468,79,0.189873417721519,-0.010185379746835407
20,2.0,0.0,0.05,0.02,48,True,0.001,0,-3.251349728392429,-1.8102545352859236,65,0.35384615384615387,-0.0013065728378564652,-4.692444921498934,79,0.3037974683544304,-0.003400013279967743
20,2.0,0.0,0.05,0.02,48,True,0.002,0,-6.690597885375486,-5.511650307672694,65,0.3230769230769231,-0.00389812383245767,-7.869545463078278,79,0.2911392405063291,-0.005518541157574835
20,2.0,0.0,0.05,0.02,48,True,0.003,0,-9.816207081047313,-7.510039680100736,66,0.3333333333333333,-0.005168802220510986,-12.122374481993889,80,0.2625,-0.008192437899726117
